path,id_comicbook,id_comicbook_info,calidad,en_papelera
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Factor X (1995 Age of Apocalypse miniseries)/factor x 02 (1995) (puar-dcp).cbr,45859,,0,0
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Factor X (1995 Age of Apocalypse miniseries)/factor x 03 (1995) (puar-dcp).cbr,45860,,0,0
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Factor X (1995 Age of Apocalypse miniseries)/factor x 04 (1995) (puar-dcp).cbr,45861,,0,0
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Madrox (2010 miniseries)/Madrox_01__2010___Kingpin-Empire_.cbr,45862,,0,0
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Madrox (2010 miniseries)/Madrox_02__2010___Kingpin-Empire_.cbr,45863,,0,0
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Madrox (2010 miniseries)/Madrox_03__2010___Kingpin-Empire_.cbr,45864,,0,0
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Madrox (2010 miniseries)/Madrox_04__2010___Kingpin-Empire_.cbr,45865,,0,0
/mnt/Green/Comics/Marvel/X-Factor 001-253 (1986-2013) Complete (Marvel)/X-Factor related titles/Madrox (2010 miniseries)/Madrox_05__2010___Kingpin-Empire_.cbr,45866,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Dark Reign - The List - Punisher 01 (2009) (2nd Printing Variant) (Cover Only) (ScanDog).cbr,45872,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Franken-Castle 017 (2010) (Dale Eaglesham Heroic Age Variant) (Cover ONLY) (ScanDog & Minutemen-Pic-a-Locke).cbz,45873,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Marvel Universe Vs The Punisher 01 (2010) (2nd Printing Variant) (Cover ONLY) (ScanDog & ArtNet-DCP).cbz,45874,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher War Journal 012 (2007) (Zombie Variant) (Minutemen-Zone).cbr,45875,115853,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher War Journal 019 (2008) (Skrull Variant) (ScanDog).cbr,45876,129861,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher War Journal v2 001 (2007) (2nd Printing Ariel Olivetti Variant) (Ori-DCP).cbr,45877,108549,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher War Journal v2 002 (2007) (2nd Printing Ariel Olivetti Variant) (Ori-DCP).cbr,45878,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher War Journal v2 007 (2007) (Captain America Costume Cover) (Team-DCP).cbr,45879,109446,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher War Journal v2 007 (2007) (The Punisher Costume Cover) (Whitewolf-DCP).cbr,45880,109446,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr,45881,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher 001 (2011) (Blank Cover Variant) (Cover ONLY) (ScanDog & Minutemen-DTs).cbz,45882,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher 001 (2011) (Neal Adams Variant) (Cover ONLY) (ScanDog & Minutemen-DTs).cbz,45883,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher 001 (2011) (Sal Buscema Variant) (Cover ONLY) (ScanDog & Minutemen-DTs).cbz,45884,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher 005 (2012) (Mike Perkins Marvel Comics 50th Anniversary Variant) (Cover ONLY) (ScanDog & Minutemen-DTs).cbz,45885,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher MAX 001 (2010) (Steve Dillon Variant) (Cover ONLY) (Minutemen-DTs).cbz,45886,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher MAX 001 (2010) (Variant Cover Only) [extracted] (Minutemen-DTs).cbr,45887,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher v5 001 (Dynamic Forces Variant) (ScanDog).cbr,45888,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher v5 001 (Five Covers) (ScanDog).cbr,45889,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher v8 0 (cover B - Rest In Pieces) (Minutemen-Mantooth).cbr,45890,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher v8 001 (2nd Printing) (ScanDog) (F).cbr,45891,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher v8 001 (cover A - Target Norman Osborn variant) (Whitewolf-DCP).cbr,45892,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher MAX 001 (2010) (2nd Printing Variant Only) (ScanDog).cbr,45893,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/The Punisher v3 02 (2000) (Steve Dillon Variant) (Cover ONLY).cbz,45894,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher - War Zone 01 (2012) (2nd Printing Variant) (Cover ONLY) (ScanDog+ArtNet).cbz,45895,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher - War Zone v2 (1 of 6) (2009) (B&W Variant) (ScanDog).cbr,45896,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher - War Zone v2 (1 of 6) (2009) (John Romita Jr. Variant) (ScanDog).cbr,45897,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher 001 (2009) (2nd Printing) (Cover Only) (ScanDog).cbr,45898,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher 001 (2009) (Atomic Comics Hero Initiative Variant) (Cover Only) (ScanDog).cbr,45899,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher 001 (2009) (Mike McKone Variant) (Cover ONLY) (Minutemen-Locke&Danger).cbz,45900,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher 002 (2009) (2nd Printing) (Cover Only) (ScanDog).cbr,45901,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher 003 (2009) (Mike McKone Variant) (Cover ONLY) (Minutemen-DTs&Locke).cbz,45903,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher 011 (2010) (2nd Printing Variant) (Cover Only) (ScanDog).cbr,45904,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Extras/Variant Covers/Punisher 016 (2010) (Dave Taylor Iron Man By Design Variant) (Cover ONLY) (ScanDog).cbr,45905,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 01.cbr,45906,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 02.cbr,45907,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 03.cbr,45908,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 04.cbr,45909,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 05.cbr,45910,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 06.cbr,45911,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 07.cbr,45912,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 08.cbr,45913,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 09.cbr,45914,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Armory (001 - 010) (1990 - 1994)/Armory 10.cbr,45915,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Daredevil Vs The Punisher - Means and Ends (001 - 006) (2005 - 2006)/Daredevil vs Punisher 01 (2005) (Team-DCP).cbr,45920,150093,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Daredevil Vs The Punisher - Means and Ends (001 - 006) (2005 - 2006)/Daredevil vs Punisher 02 (2005) (Haid-D-Salaami-DCP).cbr,45921,150094,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Daredevil Vs The Punisher - Means and Ends (001 - 006) (2005 - 2006)/Daredevil vs Punisher 03 (2005) (BigBlue-DCP).cbr,45922,150097,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Daredevil Vs The Punisher - Means and Ends (001 - 006) (2005 - 2006)/Daredevil vs Punisher 04 (2005) (BigBlue-DCP).cbr,45923,150133,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Daredevil Vs The Punisher - Means and Ends (001 - 006) (2005 - 2006)/Daredevil vs Punisher 05 (2005) (BigBlue-DCP).cbr,45924,150132,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Daredevil Vs The Punisher - Means and Ends (001 - 006) (2005 - 2006)/Daredevil vs Punisher 06 (2006) (BigBlue-DCP).cbr,45925,150131,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Marvel Universe Vs The Punisher (01 - 04) (2010) (Digital) (Zone-Empire)/Marvel Universe vs. The Punisher 01 (2010) (2nd Print Variant) (Cover ONLY) (ScanDog & ArtNet-DCP).cbz,45926,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Marvel Universe Vs The Punisher (01 - 04) (2010) (Digital) (Zone-Empire)/Marvel Universe vs. The Punisher 01 (of 4) (2010) (Digital) (Zone-Empire).cbr,45927,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Marvel Universe Vs The Punisher (01 - 04) (2010) (Digital) (Zone-Empire)/Marvel Universe vs. The Punisher 02 (of 4) (2010) (Digital) (Zone-Empire).cbr,45928,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Marvel Universe Vs The Punisher (01 - 04) (2010) (Digital) (Zone-Empire)/Marvel Universe vs. The Punisher 03 (of 4) (2010) (Digital) (Zone-Empire).cbr,45929,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Marvel Universe Vs The Punisher (01 - 04) (2010) (Digital) (Zone-Empire)/Marvel Universe vs. The Punisher 04 (of 4) (2010) (Digital) (Zone-Empire).cbr,45930,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher - In The Blood (01 - 05) (2011) (Zone-Empire)/Punisher - In the Blood 01 (of 05) (2011) (Zone-Empire).cbr,45931,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher - In The Blood (01 - 05) (2011) (Zone-Empire)/Punisher - In the Blood 02 (of 05) (2011) (Zone-Empire).cbr,45932,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher - In The Blood (01 - 05) (2011) (Zone-Empire)/Punisher - In the Blood 03 (of 05) (2011) (Zone-Empire).cbr,45933,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher - In The Blood (01 - 05) (2011) (Zone-Empire)/Punisher - In the Blood 04 (of 05) (2011) (Zone-Empire).cbr,45934,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher - In The Blood (01 - 05) (2011) (Zone-Empire)/Punisher - In the Blood 05 (of 05) (2011) (Zone-Empire).cbr,45935,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher - Trail Of The Punisher (01 - 02) (2013) (Digital) (JK-Empire)/Punisher - The Trial Of The Punisher 01 (2013) (Digital) (JK-Empire).cbr,45936,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher - Trail Of The Punisher (01 - 02) (2013) (Digital) (JK-Empire)/Punisher - The Trial Of The Punisher 02 (2013) (Digital) (JK-Empire).cbr,45937,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 006.cbr,45938,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 001.cbr,45939,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 002.cbr,45940,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 003.cbr,45941,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 004.cbr,45942,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 005.cbr,45943,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 007.cbr,45944,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 008.cbr,45945,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 009.cbr,45946,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 010.cbr,45947,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 011.cbr,45948,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 012.cbr,45949,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 013.cbr,45950,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 014.cbr,45951,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 015.cbr,45952,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Magazine (001 - 016) (1989 - 1990)/Punisher Magazine v1 016.cbr,45953,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Nightmare (01 - 05) (2013) (Digital) (Zone-Empire)/Punisher Nightmare 01 (of 5) (2013) (Digital) (Zone-Empire).cbr,45954,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Nightmare (01 - 05) (2013) (Digital) (Zone-Empire)/Punisher Nightmare 02 (of 5) (2013) (Digital) (Zone-Empire).cbr,45955,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Nightmare (01 - 05) (2013) (Digital) (Zone-Empire)/Punisher Nightmare 03 (of 5) (2013) (Digital) (Zone-Empire).cbr,45956,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Nightmare (01 - 05) (2013) (Digital) (Zone-Empire)/Punisher Nightmare 04 (of 5) (2013) (Digital) (Zone-Empire).cbr,45957,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Nightmare (01 - 05) (2013) (Digital) (Zone-Empire)/Punisher Nightmare 05 (of 5) (2013) (Digital) (Zone-Empire).cbr,45958,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Noir (01 - 04) (2009 - 2010) (Digital) (G85-Empire)/Punisher Noir 01 (of 04) (2009) (Digital) (G85-Empire).cbr,45959,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Noir (01 - 04) (2009 - 2010) (Digital) (G85-Empire)/Punisher Noir 02 (of 04) (2009) (Digital) (G85-Empire).cbr,45960,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Noir (01 - 04) (2009 - 2010) (Digital) (G85-Empire)/Punisher Noir 03 (of 04) (2009) (Digital) (G85-Empire).cbr,45961,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Noir (01 - 04) (2009 - 2010) (Digital) (G85-Empire)/Punisher Noir 04 (of 04) (2010) (Digital) (G85-Empire).cbr,45962,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Vs Bullseye (01 - 05) (2006)/The Punisher vs Bullseye (1 of 5) (2006) (BigBlue-DCP).cbr,45963,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Vs Bullseye (01 - 05) (2006)/The Punisher vs Bullseye (2 of 5) (2006) (BigBlue-DCP).cbr,45964,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Vs Bullseye (01 - 05) (2006)/The Punisher vs Bullseye (3 of 5) (2006) (VortexFX-DCP).cbr,45965,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Vs Bullseye (01 - 05) (2006)/The Punisher vs Bullseye (4 of 5) (2006) (VortexFX-DCP).cbr,45966,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Punisher Vs Bullseye (01 - 05) (2006)/The Punisher vs Bullseye (5 of 5) (2006) (Kryptonia-DCP).cbr,45967,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Space - Punisher (01 - 04) (2012) (digital) (Minutemen-InnerDemons)/Space - Punisher 01 (of 04) (2012) (digital) (Minutemen-InnerDemons).cbr,45968,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Space - Punisher (01 - 04) (2012) (digital) (Minutemen-InnerDemons)/Space - Punisher 02 (of 04) (2012) (digital) (Minutemen-InnerDemons).cbr,45969,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Space - Punisher (01 - 04) (2012) (digital) (Minutemen-InnerDemons)/Space - Punisher 03 (of 04) (2012) (digital) (Minutemen-InnerDemons).cbr,45970,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Space - Punisher (01 - 04) (2012) (digital) (Minutemen-InnerDemons)/Space - Punisher 04 (of 04) (2012) (digital) (Minutemen-InnerDemons).cbr,45971,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Spider-Man-Punisher - Family Plot (001 - 002) (1996)/Spider-Man & Punisher - Family Plot #01.cbr,45972,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Spider-Man-Punisher - Family Plot (001 - 002) (1996)/Spider-Man & Punisher - Family Plot #02.cbr,45973,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/Spider-Man-Punisher - Family Plot (001 - 002) (1996)/Spider-Man Punisher  - Family Plot (Repack 01+02).cbr,45974,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Back to School Special (001 - 003) (1992 - 1994)/The Punisher - Back to School Special (01-03) (RePack).cbr,45975,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Back to School Special (001 - 003) (1992 - 1994)/The Punisher - Back to School Special v1 001.cbr,45976,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Back to School Special (001 - 003) (1992 - 1994)/The Punisher - Back to School Special v1 002.cbr,45977,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Back to School Special (001 - 003) (1992 - 1994)/The Punisher - Back to School Special v1 003.cbr,45978,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Holiday Special (001 - 003) (1993 - 1995)/The Punisher - Holiday Special v1 001.cbr,45979,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Holiday Special (001 - 003) (1993 - 1995)/The Punisher - Holiday Special v1 002.cbr,45980,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Holiday Special (001 - 003) (1993 - 1995)/The Punisher - Holiday Special v1 003.cbr,45981,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Official Movie Adaptation (001 - 003) (2004)/The Punisher - Official Movie Adaptation (1 of 3) (2004) (Cooper-CCA).cbr,45982,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Official Movie Adaptation (001 - 003) (2004)/The Punisher - Official Movie Adaptation (2 of 3) (2004) (Cooper-CCA).cbr,45983,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Official Movie Adaptation (001 - 003) (2004)/The Punisher - Official Movie Adaptation (3 of 3) (2004) (Cooper-CCA).cbr,45984,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Origin of Microchip (01 - 02) (1993)/Punisher - Origin of Microchip v1 001.cbr,45985,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Origin of Microchip (01 - 02) (1993)/Punisher - Origin of Microchip v1 002.cbr,45986,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Origin of Microchip (01 - 02) (1993)/The Punisher - The Origin of Microchip (01-02) (RePack).cbr,45987,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Purgatory (01 - 04)(1998 - 1999)/The Punisher - Purgatory 01.cbr,45988,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Purgatory (01 - 04)(1998 - 1999)/The Punisher - Purgatory 02.cbr,45989,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Purgatory (01 - 04)(1998 - 1999)/The Punisher - Purgatory 03.cbr,45990,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Purgatory (01 - 04)(1998 - 1999)/The Punisher - Purgatory 04.cbr,45991,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Summer Special (001 - 004) (1991 - 1994)/Punisher - Summer Special v1 001.cbr,45992,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Summer Special (001 - 004) (1991 - 1994)/Punisher - Summer Special v1 002.cbr,45993,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Summer Special (001 - 004) (1991 - 1994)/Punisher - Summer Special v1 003.cbr,45994,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Summer Special (001 - 004) (1991 - 1994)/Punisher - Summer Special v1 004.cbr,45995,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Summer Special (001 - 004) (1991 - 1994)/The Punisher Summer Special (01-04) (RePack).cbr,45996,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - The Ghosts of Innocents (01 - 02) (1993)/Punisher - The Ghosts of Innocents Book 1 of 2.cbr,45997,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - The Ghosts of Innocents (01 - 02) (1993)/Punisher - The Ghosts of Innocents Book 2 of 2.cbr,45998,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - The Ghosts of Innocents (01 - 02) (1993)/The Punisher - The Ghosts of Innocents (01-02) (RePack).cbr,45999,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Year One (001 - 004) (1994 - 1995)/The Punisher - Year One (1 of 4) (1994).cbr,46000,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Year One (001 - 004) (1994 - 1995)/The Punisher - Year One (2 of 4) (1995).cbr,46001,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Year One (001 - 004) (1994 - 1995)/The Punisher - Year One (3 of 4) (1995).cbr,46002,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher - Year One (001 - 004) (1994 - 1995)/The Punisher - Year One (4 of 4) (1995).cbz,46003,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher P.O.V. (001 - 004) (1991)/Punisher - POV v1 001.cbr,46004,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher P.O.V. (001 - 004) (1991)/Punisher - POV v1 002.cbr,46005,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher P.O.V. (001 - 004) (1991)/Punisher - POV v1 003.cbr,46006,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher P.O.V. (001 - 004) (1991)/Punisher - POV v1 004.cbr,46007,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher P.O.V. (001 - 004) (1991)/The Punisher - P.O.V. 01 - 04 (Brak-OCD).cbr,46008,,0,0
/mnt/Green/Comics/Marvel/The Punisher/Limited Series (Mini-Series)/The Punisher Presents Barracuda (01 - 05) (2007) (digital-Empire)/The Punisher - Barracuda 01 (of 05) (2007) (digital-Empire).cbz,46009,,0,0
